ID_TRIAL;ID_MOVEMENT;ID_STATION;TIME_STAMP;POS_X;POS_Y;POS_Z;ROT_QUA_X;ROT_QUA_Y;ROT_QUA_Z;ROT_QUA_W;EULER_AX;EULER_AY;EULER_AZ;CURR_STAGE
200119164949;;1;16:52:27 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:27 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:27 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:27 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:28 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:28 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:28 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:28 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:29 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:29 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:29 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:29 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:29 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:30 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:30 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:30 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:30 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:30 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:31 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:31 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:31 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:31 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:31 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:32 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:32 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:32 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:32 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:32 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:33 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:33 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:33 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:33 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:33 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:34 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:34 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:34 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:34 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:34 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:35 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:35 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:35 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:35 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:35 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:36 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:36 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:36 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:36 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:37 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:37 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:37 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:37 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:37 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:38 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:38 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:38 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:38 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:38 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:39 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:39 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:39 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:39 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:39 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:40 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:40 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:40 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:40 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:40 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:41 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:41 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:41 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:41 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:41 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:42 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:42 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:42 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:42 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:42 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:43 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:43 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:43 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:43 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:43 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:44 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:44 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:44 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:44 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:45 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:45 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:45 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:45 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:45 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:46 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:46 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:46 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:46 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:46 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:47 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:47 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:47 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:47 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:47 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:48 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:48 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:48 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:48 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:48 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:49 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:49 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:49 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:49 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:49 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:50 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:50 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:50 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:50 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:50 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:51 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:51 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:51 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:51 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:51 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:52 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:52 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:52 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:52 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:53 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:53 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:53 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:53 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:53 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:54 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:54 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:54 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:54 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:54 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:55 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:55 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:55 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:55 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:55 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:56 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:56 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:56 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:56 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:56 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:57 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:57 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:57 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:57 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:57 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:58 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:58 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:58 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:58 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:59 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:59 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:59 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:59 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:52:59 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:00 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:00 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:00 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:00 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:00 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:01 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:01 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:01 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:01 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:01 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:02 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:02 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:02 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:02 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:02 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:03 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:03 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:03 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:03 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:03 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:04 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:04 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:04 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:04 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:04 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:05 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:05 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:05 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:05 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:06 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:06 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:06 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:06 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:06 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:07 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
200119164949;;1;16:53:07 19/01/20;-0,1777836;0,205;-1,495226;0;0,2594739;0;-0,9657502;0;329,9223;0;TUTORIAL
