ID_TRIAL ;ID_MOVEMENT ;STAGE;ID_STATION;TIME_STAMP ;TIME ;TASK_PART ;GOAL_POS_X ;GOAL_POS_Y ;GOAL_POS_Z ;FINAL_POS_X ;FINAL_POS_Y ;FINAL_POS_Z ;GOAL_ROT_QX ;GOAL_ROT_QY ;GOAL_ROT_QZ ;GOAL_ROT_QW ;FINAL_ROT_QX ;FINAL_ROT_QY ;FINAL_ROT_QZ ;FINAL_ROT_QW ;GOAL_EULER_AX ;GOAL_EULER_AY ;GOAL_EULER_AZ ;FINAL_EULER_AX ;FINAL_EULER_AY ;FINAL_EULER_AZ ;SHAPE;CONDITION
200119174614;175202N70;FIRST;0;17:52:02 19/01/20;208;3;0;0;0;-2,235174E-08;0,78;-3,4;0;0,9138116;0;-0,4061385;-2,182787E-11;0,9138116;1,455192E-11;-0,4061384;0;227,925;0;-5,079351E-10;227,925;-2,962954E-09;BOOK;SM_OO
200119174614;175202N71;FIRST;0;17:52:02 19/01/20;219;4;-0,21;0,78;-3;-2,235174E-08;0,78;-3,4;0;1;0;-4,371139E-08;-1,455192E-11;0,9138116;0;-0,4061384;0;180;0;6,772467E-10;227,925;-1,523805E-09;BOOK;SM_OO
200119174614;175211N72;FIRST;0;17:52:12 19/01/20;861;0;0;0;0;0,2100001;0,78;-3;0;-4,371139E-08;0;-1;0,0002677646;-8,841162E-05;-8,721549E-05;-1;0;5,008956E-06;0;359,9693;0,01012855;0,009991447;BOOK;SM_OO
200119174614;175212N73;FIRST;0;17:52:12 19/01/20;402;1;0;0,78;-3,4;0,2100002;0,78;-3;0;-0,7071068;0;0,7071068;0,0002677646;-8,841162E-05;-8,721549E-05;-1;0;270;0;359,9693;0,01012855;0,009991447;BOOK;SM_OO
200119174614;175212N74;FIRST;0;17:52:13 19/01/20;528;2;0;0;0;0;0,78;-3,4;0;-0,7071068;0;0,7071068;-7,275958E-12;-0,7071068;2,910383E-11;0,7071068;0;270;0;1,768679E-09;270;2,947798E-09;BOOK;SM_OO
200119174614;175213N75;FIRST;0;17:52:13 19/01/20;331;3;0;0;0;0,05000014;0,7799721;-2,839972;0;-0,7071068;0;0,7071068;-4,365575E-11;0,7071068;-2,910383E-11;0,7071067;0;270;0;-1,179119E-09;90,00001;-5,895597E-09;BOOK;SM_OO
200119174614;175213N76;FIRST;0;17:52:14 19/01/20;748;4;-0,21;0,78;-3;0,05000014;0,7799721;-2,839971;0;1;0;-4,371139E-08;-4,365575E-11;0,7071068;-2,910383E-11;0,7071067;0;180;0;-1,179119E-09;90,00001;-5,895597E-09;BOOK;SM_OO
200119174614;175222N77;FIRST;0;17:52:25 19/01/20;2731;0;0;0;0;-0,21;0,78;-3;0;-4,371139E-08;0;-1;0,0001350924;0,4108636;2,389519E-05;-0,9116968;0;5,008956E-06;0;359,9848;311,4818;0,003863956;BOOK;SM_OO
200119174614;175225N78;FIRST;0;17:52:26 19/01/20;662;1;0;0,78;-3,4;-0,21;0,7799999;-3;0;-0,7071068;0;0,7071068;0,0001350924;0,4108636;2,389519E-05;-0,9116968;0;270;0;359,9848;311,4818;0,003863956;BOOK;SM_OO
200119174614;175226N79;FIRST;0;17:52:26 19/01/20;331;2;0;0;0;0;0,78;-3,4;0;-0,7071068;0;0,7071068;-7,275958E-12;-0,7071068;2,910383E-11;0,7071068;0;270;0;1,768679E-09;270;2,947798E-09;BOOK;SM_OO
